Wavelength,Intensity
479.852617,5
479.865524,4
479.882801,4
479.904429,5
479.930389,5
479.96066,6
479.995224,6
480.034062,6
480.077153,7
480.124479,7
480.176021,7
480.231758,8
480.291672,8
480.355744,8
480.423953,8
480.496281,8
480.572708,7
480.653215,7
480.737782,8
480.826391,8
480.919021,7
481.015654,7
481.11627,7
481.22085,7
481.329374,7
481.441823,7
481.558178,7
481.67842,7
481.802528,9
481.930484,9
482.062269,10
482.197862,11
482.337245,12
482.480398,11
482.627303,10
482.777938,11
482.932286,12
483.090327,12
483.252042,12
483.41741,12
483.586414,12
483.759033,11
483.935248,10
484.11504,9
484.298389,10
484.485276,11
484.675682,12
484.869588,11
485.066973,12
485.26782,11
485.472107,11
485.679817,10
485.890929,10
486.105425,11
486.323284,12
486.544488,12
486.769017,11
486.996853,11
487.227974,12
487.462363,12
487.7,11
487.940865,11
488.18494,10
488.432204,11
488.682639,11
488.936224,11
489.192942,12
489.452772,13
489.715695,13
489.981692,13
490.250743,14
490.522829,14
490.79793,15
491.076028,14
491.357103,14
491.641136,13
491.928107,12
492.217996,12
492.510786,12
492.806455,12
493.104986,13
493.406358,14
493.710552,16
494.017548,17
494.327329,16
494.639873,15
494.955162,15
495.273177,16
495.593898,18
495.917305,20
496.24338,21
496.572103,20
496.903454,19
497.237415,17
497.573966,16
497.913087,16
498.25476,17
498.598965,17
498.945682,18
499.294892,18
499.646576,18
500.000715,18
500.357289,19
500.716279,19
501.077665,20
501.441429,20
501.80755,20
502.176009,20
502.546788,21
502.919867,21
503.295225,21
503.672845,20
504.052707,20
504.434791,20
504.819077,20
505.205548,20
505.594183,20
505.984962,20
506.377868,21
506.772879,22
507.169978,23
507.569144,24
507.970358,26
508.373601,25
508.778853,24
509.186096,22
509.59531,21
510.006474,20
510.419571,21
510.834581,22
511.251484,23
511.670261,24
512.090893,25
512.513361,26
512.937644,25
513.363724,25
513.791581,24
514.221196,23
514.65255,22
515.085623,20
515.520396,20
515.956849,21
516.394964,22
516.83472,22
517.276099,22
517.719081,22
518.163647,22
518.609778,21
519.057453,19
519.506655,18
519.957362,18
520.409557,19
520.86322,19
521.31833,20
521.77487,21
522.23282,22
522.69216,21
523.152871,20
